Наименование,Описание,Категория,Цена,Фото
Удон с говядиной в кисло-остром соусе,"Пшеничная лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,200 с,https://nambafood.kg/dish_image/112425.png
Удон с говядиной в остром соусе кимчи,"Пшеничная лапша, филе говядины, овощной микс, шампиньоны, зелень, кунжут.",Лапша,200 с,https://nambafood.kg/dish_image/112426.png
Удон с креветками с соусом терияки,"Пшеничная лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,250 с,https://nambafood.kg/dish_image/112427.png
Удон с креветками в кисло-сладком соусе,"Пшеничная лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,250 с,https://nambafood.kg/dish_image/112428.png
Удон с креветками в кисло-остром соусе,"Пшеничная лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,250 с,https://nambafood.kg/dish_image/112429.png
Удон с креветками в остром соусе кимчи,"Пшеничная лапша, тигровые креветки, овощной микс, шампиньоны, зелень, кунжут.",Лапша,250 с,https://nambafood.kg/dish_image/112430.png
Удон с морепродуктами с соусом терияки,"Пшеничная лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112431.png
Удон с морепродуктами в кисло-сладком соусе,"Пшеничная лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112432.png
Удон с морепродуктами в кисло-остром соусе,"Пшеничная лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112433.png
Удон с морепродуктами в остром соусе кимчи,"Пшеничная лапша, морепродукты, овощной микс, шампиньоны, зелень, кунжут.",Лапша,220 с,https://nambafood.kg/dish_image/112434.png
Рамён обычный,Без добавок,Рамен,140 с,https://nambafood.kg/dish_image/45501.png
Рамён с яйцом,,Рамен,160 с,https://nambafood.kg/dish_image/45502.png
Рамён с сыром,,Рамен,200 с,https://nambafood.kg/dish_image/45503.png
Рамён с мясом,,Рамен,220 с,https://nambafood.kg/dish_image/45504.png
Рамен с куриной грудкой,,Рамен,180 с,https://nambafood.kg/dish_image/116713.png
Рамён ассорти,,Рамен,270 с,https://nambafood.kg/dish_image/45505.png
Сливочный рамен,,Рамен,180 с,https://nambafood.kg/dish_image/132674.png
Рамен сливочный с сыром,,Рамен,250 с,https://nambafood.kg/dish_image/132675.png
Рамен сливочный ассорти,,Рамен,290 с,https://nambafood.kg/dish_image/132677.png
Рамен сливочный с сыром,,Рамен,250 с,https://nambafood.kg/dish_image/132678.png
Доп. сыр к рамену,,Рамен,40 с,https://nambafood.kg/dish_image/132862.png
Доп. Яйцо к рамену,,Рамен,20 с,https://nambafood.kg/dish_image/132863.png
Якитори с гребешком,,Якитори,250 с,https://nambafood.kg/dish_image/135656.png
Якитори с кальмаром,,Якитори,120 с,https://nambafood.kg/dish_image/135657.png
Якитори с креветками,,Якитори,200 с,https://nambafood.kg/dish_image/135658.png
Якитори с курицей,,Якитори,80 с,https://nambafood.kg/dish_image/135659.png
Якитори с лососем,,Якитори,250 с,https://nambafood.kg/dish_image/135660.png
