Наименование,Описание,Категория,Цена,Фото
Лахмажун,200 г,Турецкая пицца,155 с,https://nambafood.kg/dish_image/92038.png
Чизкейк классический,90 г,Десерт,250 с,https://nambafood.kg/dish_image/92074.png
Баклава,90 г,Десерт,135 с,https://nambafood.kg/dish_image/92043.png
Мохито,"330 гр. Лайм, мята, сахарный строп",Холодные напитки,120 с,https://nambafood.kg/dish_image/92049.png
Айс ти,330г.,Холодные напитки,60 с,https://nambafood.kg/dish_image/92053.png
Сок Gracio,1 л.,Холодные напитки,200 с,https://nambafood.kg/dish_image/95733.png
Coca cola 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/92056.png
Fanta 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/92078.png
Sprite 1 л,,Холодные напитки,110 с,https://nambafood.kg/dish_image/140760.png
Вода (негазированная),500 гр.,Холодные напитки,45 с,https://nambafood.kg/dish_image/92060.png
Минеральная вода,500 гр.,Холодные напитки,80 с,https://nambafood.kg/dish_image/92057.png
Айран,1 л.,Холодные напитки,140 с,https://nambafood.kg/dish_image/92059.png
Mirinda 1 л.,,Холодные напитки,110 с,https://nambafood.kg/dish_image/92186.png
Pepsi 1 л.,,Холодные напитки,110 с,https://nambafood.kg/dish_image/92187.png
7 up 1 л.,,Холодные напитки,110 с,https://nambafood.kg/dish_image/92188.png
"Coca-Cola 0,250 мл.",,Холодные напитки,80 с,https://nambafood.kg/dish_image/95729.png
"Coca-Cola zero 0,3 мл.",,Холодные напитки,80 с,https://nambafood.kg/dish_image/95732.png
Компот 1 л.,,Холодные напитки,160 с,https://nambafood.kg/dish_image/96535.png
Ягодный лимонад,330 мл,Лимонады,60 с,https://nambafood.kg/dish_image/92061.png
Клубничный лимонад,330 мл,Лимонады,60 с,https://nambafood.kg/dish_image/92062.png
Лимонный лимонад,330 мл,Лимонады,60 с,https://nambafood.kg/dish_image/92063.png
Апельсиновый лимонад,330 мл,Лимонады,60 с,https://nambafood.kg/dish_image/92064.png
Киви лимонад,330 мл,Лимонады,60 с,https://nambafood.kg/dish_image/92065.png
Милкшейк,"250 мл. Молоко, мороженое, банан.",Молочные коктейли,165 с,https://nambafood.kg/dish_image/92066.png
Ориентал милкшейк,"250 мл. Сироп, молоко, банан.",Молочные коктейли,145 с,https://nambafood.kg/dish_image/92067.png
Медовый милкшейк,"250 мл. Мед, молоко, банан.",Молочные коктейли,145 с,https://nambafood.kg/dish_image/92068.png
Апельсиновый,250 гр.,Соки,200 с,https://nambafood.kg/dish_image/92069.png
Яблочный,250 гр.,Соки,170 с,https://nambafood.kg/dish_image/92070.png
Морковный,250 гр.,Соки,110 с,https://nambafood.kg/dish_image/92071.png
