Наименование,Описание,Категория,Цена,Фото
Суп грибной из шампиньонов,"куриное филе, шампиньоны, картошка, морковь, сливочный соус",Первые блюда (Европейская кухня),240 с,https://nambafood.kg/dish_image/15154.png
Курица на жаровне,300 гр.,Блюда на жаровне,410 с,https://nambafood.kg/dish_image/67006.png
Баранина на жаровне,300 гр.,Блюда на жаровне,440 с,https://nambafood.kg/dish_image/15157.png
Рыба на жаровне,300 гр.,Блюда на жаровне,440 с,https://nambafood.kg/dish_image/67007.png
Говядина на жаровне,300 гр.,Блюда на жаровне,440 с,https://nambafood.kg/dish_image/15156.png
Говядина в соусе Терияки,"320 гр. Мясо, чеснок, кунжут, соус терияки",Блюда из говядины,480 с,https://nambafood.kg/dish_image/67008.png
Телятина с грибами,"320 гр. Бон-филе, грибы, цветная капуста",Блюда из говядины,390 с,https://nambafood.kg/dish_image/28929.png
Ти-Бон стейк,100 гр. (по весу),Блюда из говядины,240 с,https://nambafood.kg/dish_image/28950.png
Мясо по-арабски,"320 гр. Говядина, чеснок, вино, сливочное масло",Блюда из говядины,450 с,https://nambafood.kg/dish_image/28933.png
Мясо по-китайски,"320 гр. Мясо, огурцы, лук, соевый соус",Блюда из говядины,430 с,https://nambafood.kg/dish_image/15162.png
Отбивная с грибами,"320 гр. Мясо, грибы, сыр, сливочный соус",Блюда из говядины,410 с,https://nambafood.kg/dish_image/28932.png
Курица в Кисло-Сладком,"320 гр. Курица, томатный соус, специи",Блюда из птицы,390 с,https://nambafood.kg/dish_image/67009.png
Спагетти с курицей и Шпинатом,"320 гр. Куриная грудка, шпинат, сливочный соус, сыр пармезан",Блюда из птицы,410 с,https://nambafood.kg/dish_image/67010.png
Пиката в сливочном соусе,"320 гр. Куриная грудка, сливочный соус, лимон, макароны",Блюда из птицы,410 с,https://nambafood.kg/dish_image/67011.png
Семга под икорным соусом (по весу),"100 гр. Филе, икра, сливки",Рыба,310 с,https://nambafood.kg/dish_image/28951.png
Хрустящая форель с соусом Терияки ( По весу ),"100 гр. Форель, соус терияки",Рыба,210 с,https://nambafood.kg/dish_image/67012.png
Куурдак,"320 гр. Баранина, перзола, картофель",Блюда из баранины,570 с,https://nambafood.kg/dish_image/28934.png
Суп Том Ям,300 гр.,Пан-азиатская кухня,600 с,https://nambafood.kg/dish_image/67013.png
Лапша WOK с говядиной,320 гр.,Пан-азиатская кухня,440 с,https://nambafood.kg/dish_image/29014.png
Лапша удон с креветками,"320 гр. Лапша пшеничная, креветки, шампиньоны, болгарский перец",Пан-азиатская кухня,390 с,https://nambafood.kg/dish_image/67014.png
Картофельные дольки в панировке со специями,1 порция,Гарниры,180 с,https://nambafood.kg/dish_image/67015.png
Крокеты,1 порция,Гарниры,180 с,https://nambafood.kg/dish_image/67016.png
Цветная капуста в кляре,1 порция,Гарниры,190 с,https://nambafood.kg/dish_image/15182.png
Фри,1 порция,Гарниры,180 с,https://nambafood.kg/dish_image/15181.png
Овощи гриль,1 порция,Гарниры,210 с,https://nambafood.kg/dish_image/19410.png
Сложный,1 порция,Гарниры,190 с,https://nambafood.kg/dish_image/15184.png
Рис с яйцом,1 порция,Гарниры,150 с,https://nambafood.kg/dish_image/67017.png
Рис,1 порция,Гарниры,120 с,https://nambafood.kg/dish_image/15180.png
Пицца Пеперони,"700 гр. Салями, шампиньоны,сыр, соус",Пицца,470 с,https://nambafood.kg/dish_image/25435.png
Пицца Итальяно,"700 гр. Свежий фарш, лук, соус, сыр",Пицца,470 с,https://nambafood.kg/dish_image/25437.png
Пицца Грибная,"700 гр. Грибы, сливочный соус, сыр",Пицца,430 с,https://nambafood.kg/dish_image/25436.png
Пицца Мясная,"700 гр. Говядина, шампиньоны, помидоры сыр",Пицца,450 с,https://nambafood.kg/dish_image/25438.png
Пицца Ассорти,"700 гр. Курица копченная, говядина, овощи, соус, сыр, грибы",Пицца,470 с,https://nambafood.kg/dish_image/25434.png
Соус Чили,30 гр.,Соусы,80 с,https://nambafood.kg/dish_image/15192.png
Кочи-Тян,30 гр.,Соусы,70 с,https://nambafood.kg/dish_image/67018.png
Канкочи,30 гр.,Соусы,40 с,https://nambafood.kg/dish_image/15194.png
Кетчуп,30 гр.,Соусы,40 с,https://nambafood.kg/dish_image/15195.png
Горчица,30 гр.,Соусы,40 с,https://nambafood.kg/dish_image/67019.png
Пироженое Три шоколада,,Десерты,240 с,https://nambafood.kg/dish_image/19408.png
Шоколадный фондан,,Десерты,220 с,https://nambafood.kg/dish_image/85194.png
Пироженое Красный бархат,,Десерты,220 с,https://nambafood.kg/dish_image/85195.png
Пироженое Сникерс,,Десерты,220 с,https://nambafood.kg/dish_image/85196.png
Чизкейк,,Десерты,220 с,https://nambafood.kg/dish_image/85198.png
Плов 3 кг.,"3 кг на 8 персон. Рис узгенский, мясо говядина, морковь, подается с салатом Шакарап",Банкетное меню,2000 с,https://nambafood.kg/dish_image/15199.png
Ассорти мясное «Буржуй»‎‎,"2 кг. Говядина, свиная шея, свиные ребра, бараньи ребра, бедра окорочка, куриные крылья, фарш говяжий, картофель, морковь, лук, специи, зелень",Банкетное меню,2200 с,https://nambafood.kg/dish_image/85200.png
