Наименование,Описание,Категория,Цена,Фото
Яйцо,,Добавки,20 с,https://nambafood.kg/dish_image/144246.png
Сыр,,Добавки,40 с,https://nambafood.kg/dish_image/144247.png
Креветки,,Добавки,100 с,https://nambafood.kg/dish_image/144248.png
Креветки темпура,,Добавки,120 с,https://nambafood.kg/dish_image/144249.png
Coca-Cola 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/145580.png
Fanta 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/145581.png
Sprite 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/145582.png
"Coca-cola 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/145583.png
"Fanta 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/145584.png
"Sprite 0,5 л",,Напитки,60 с,https://nambafood.kg/dish_image/145585.png
Fuse tea 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/145587.png
Fuse tea 0.5 л,,Напитки,60 с,https://nambafood.kg/dish_image/145588.png
Bonaqua 1 л,,Напитки,60 с,https://nambafood.kg/dish_image/145589.png
"Bonaqua 0,5 л",,Напитки,40 с,https://nambafood.kg/dish_image/145590.png
