Наименование,Описание,Категория,Цена,Фото
Кетчуп,50 г,Соусы,30 с,https://nambafood.kg/dish_image/67776.png
Майонез,50 г,Соусы,30 с,https://nambafood.kg/dish_image/67777.png
Перец жареный острый,100 г,Соусы,60 с,https://nambafood.kg/dish_image/67773.png
Шашлычный,50 г,Соусы,30 с,https://nambafood.kg/dish_image/67775.png
Coca Cola 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/21874.png
Sprite 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/21875.png
Fanta 1 л,,Напитки,120 с,https://nambafood.kg/dish_image/21876.png
Соки Сандора в ассортименте,1 л.,Напитки,200 с,https://nambafood.kg/dish_image/21879.png
Компот 1 л,,Напитки,150 с,https://nambafood.kg/dish_image/21878.png
Камди 1 л,1 л.,Напитки,150 с,https://nambafood.kg/dish_image/21877.png
Лимонад 0.5,,Напитки,100 с,https://nambafood.kg/dish_image/103368.png
Тан 1 л,,Напитки,100 с,https://nambafood.kg/dish_image/103369.png
Red bull 0.25,,Напитки,200 с,https://nambafood.kg/dish_image/140472.png
Flash 0.33 л,,Напитки,80 с,https://nambafood.kg/dish_image/103371.png
