Наименование,Описание,Категория,Цена,Фото
«‎Садж»‎ по-бакински,"1 кг. (баранина, антрекот, баклажаны, помидоры, картофель, шампиньоны, лук, болгарский перец, лаваш, зелень, зерная граната) 1 kg. (lamp, entrecote, eggplants, potatoes, champignons, tomato, pepper, onion, pita, greens, omegranate seeds)",Вторые блюда \ Main courses,2400 с,https://nambafood.kg/dish_image/104831.png
«Садж»‎‎ Ассорти,"1.5 кг (Антрекот, бон филе, курица, помидоры, шампиньоны, картофель, перец, баклажаны, лаваш) 1.5 kg (entrecote, bon fillet, chicken, tomato, champignons, pepper, potatoes, eggplants, pita)",Вторые блюда \ Main courses,2700 с,https://nambafood.kg/dish_image/104830.png
«Садж»‎‎ из осетрины,"700гр (осетрина, картофель, яблоки, лимон, лаваш) \ 700g (sturgeon, potatoes, apples, lemon, pita)",Вторые блюда \ Main courses,2900 с,https://nambafood.kg/dish_image/56270.png
«Садж»‎‎ из телятины,"700 гр.(бон-филе,помидоры,баклажаны,картофель,шампиньоны,лаваш,болгарский перец,специи) \ 700 gr. (Bon fillet, tomatoes, eggplants, potatoes, champignons, pita bread, bell pepper, spices)",Вторые блюда \ Main courses,2100 с,https://nambafood.kg/dish_image/56274.png
«Долма»‎‎с виноградными листьями,"250 гр.(виноградные листья,фарш баранина,рис,специи) \ 250 gr. (Grape leaves, minced lamb, rice, spices)",Вторые блюда \ Main courses,540 с,https://nambafood.kg/dish_image/56247.png
«Буглама»‎‎ из баранины,400 гр.(тушеная голень с овощами) \ 400 gr. (Braised leg with vegetables),Вторые блюда \ Main courses,650 с,https://nambafood.kg/dish_image/56228.png
«Буглама»‎‎ из осетрины,"400 гр.(осетрина,петрушка,помидоры,лук репчатый,зерна граната,лимон,лист салата,чеснок) \ 400 gr. (Sturgeon, parsley, tomatoes, onion, pomegranate seeds, lemon, lettuce, garlic)",Вторые блюда \ Main courses,1340 с,https://nambafood.kg/dish_image/56239.png
«Чобан говурма»,"300 гр.(баранина,болгарский перец,помидоры черри,грибы,специи) \ 300 gr. (Lamb, paprika, cherry tomatoes, mushrooms, spices)",Вторые блюда \ Main courses,620 с,https://nambafood.kg/dish_image/56280.png
«Джиз-Быз»,"300 гр.(жаренное баранье сердце,печень и почки с картофелем и луком) \ 300 gr. (Fried lamb heart, liver and kidneys with potatoes and onions)",Вторые блюда \ Main courses,520 с,https://nambafood.kg/dish_image/56244.png
«Долма»‎‎ с фисташковыми листьями,"250 гр.(фисташковые листья,фарш баранина,рис,специи) \ 250 gr. (Pistachio leaves, minced lamb, rice, spices)",Вторые блюда \ Main courses,590 с,https://nambafood.kg/dish_image/56248.png
Мясной лангет,"300 гр.(фон-филе,картофель фри,горошек,кетчуп,лист салата,специи) \  300 gr. (Background fillet, french fries, peas, ketchup, lettuce, spices)",Вторые блюда \ Main courses,720 с,https://nambafood.kg/dish_image/56265.png
