Наименование,Описание,Категория,Цена,Фото
Суши Копченый лосось,,Суши,179 с,https://nambafood.kg/dish_image/64885.png
Суши Икра лосося,,Суши,199 с,https://nambafood.kg/dish_image/64884.png
Суши Тобико,,Суши,159 с,https://nambafood.kg/dish_image/64964.png
Запеченные суши с угрем,"Угорь, розовый соус, унаги соус, кунжут, зеленый лук.",Запеченные суши,219 с,https://nambafood.kg/dish_image/64874.png
Запеченные суши с лососем,"Лосось, розовый соус, унаги соус, кунжут, зеленый лук.",Запеченные суши,219 с,https://nambafood.kg/dish_image/64875.png
Запеченные суши с креветкой,"Креветка, розовый соус, унаги соус, кунжут, зеленый лук.",Запеченные суши,219 с,https://nambafood.kg/dish_image/64876.png
Запеченные суши с тунцом,"Тунец, розовый соус, унаги соус, кунжут, зеленый лук.",Запеченные суши,219 с,https://nambafood.kg/dish_image/64877.png
Ролл с огурцом,,Хосомаки,219 с,https://nambafood.kg/dish_image/64955.png
Ролл с авокадо,,Хосомаки,239 с,https://nambafood.kg/dish_image/64951.png
Ролл с тобико,,Хосомаки,299 с,https://nambafood.kg/dish_image/145822.png
Ролл с креветкой,,Хосомаки,339 с,https://nambafood.kg/dish_image/145820.png
Ролл с омлетом,,Хосомаки,259 с,https://nambafood.kg/dish_image/64956.png
Ролл с икрой лосося,,Хосомаки,449 с,https://nambafood.kg/dish_image/64952.png
Ролл с тунцом,,Хосомаки,399 с,https://nambafood.kg/dish_image/64957.png
Ролл с копченым лососем,,Хосомаки,389 с,https://nambafood.kg/dish_image/64953.png
Ролл с лососем,,Хосомаки,389 с,https://nambafood.kg/dish_image/64954.png
Ролл с угрем,,Хосомаки,439 с,https://nambafood.kg/dish_image/145821.png
Сяке Сандочи,"Авокадо, лосось, угорь, сыр Филадельфия, кунжут.",Роллы,749 с,https://nambafood.kg/dish_image/64985.png
Мисато ролл,"Копченый лосось, авокадо, лук зеленый, тобико.",Роллы,749 с,https://nambafood.kg/dish_image/64898.png
Филадельфия грин,"Лосось, сыр филадельфия, огурец, авокадо.",Роллы,879 с,https://nambafood.kg/dish_image/64987.png
Йоко ролл,"Лосось жареный, сыр филадельфия, тобико, лист салата.",Роллы,639 с,https://nambafood.kg/dish_image/70701.png
Калифорния с лососем,"Лосось, авокадо, японски майонез, огурец, икра тобико.",Роллы,579 с,https://nambafood.kg/dish_image/70703.png
Суши руум,"Лосось, угорь, авокадо, огурец, сыр филадельфия, фирменный соус, кунжут.",Роллы,899 с,https://nambafood.kg/dish_image/64963.png
Чука маки ролл,"Угорь копченый, авокадо, лосось, сыр Филадельфия, чука с ореховым соусом.",Роллы,789 с,https://nambafood.kg/dish_image/64973.png
Филадельфия ролл,"Сыр Филадельфия, лосось.",Роллы,799 с,https://nambafood.kg/dish_image/64988.png
Тамаго ролл,"Ролл из японского омлета с угрем и соусом унаги, кунжут.",Роллы,599 с,https://nambafood.kg/dish_image/64965.png
Калифорния ролл,"Креветки тобико авокадо, огурец, майонез.",Роллы,599 с,https://nambafood.kg/dish_image/64939.png
Унаги ролл,"Угорь копченый, рис, лосось, огурец, сыр Филадельфия.",Роллы,659 с,https://nambafood.kg/dish_image/64970.png
Ролл Сяке темпура,"Семга, тунец, сыр Филадельфия, икра тобико, авокадо, огурцы.",Роллы,879 с,https://nambafood.kg/dish_image/116862.png
Сяке чиз ролл,"Лосось, сыр филадельфия, жарится в кляре.",Роллы,749 с,https://nambafood.kg/dish_image/70704.png
Жареный ролл «Мураками»,"Угорь, семга, креветка, сыр Филадельфия.",Роллы,899 с,https://nambafood.kg/dish_image/116864.png
Хот ролл,"Сыр Филадельфия, тобико, тамаго, угорь, лук зеленый, соус фирменный.",Роллы,649 с,https://nambafood.kg/dish_image/64971.png
Изумитай ролл,"Ролл тигровые креветки, окунь, соус фирменный.",Роллы,489 с,https://nambafood.kg/dish_image/64938.png
Запечённая Филадельфия,"Семга, угорь, сыр филадельфия, соус фирменный.",Роллы,829 с,https://nambafood.kg/dish_image/116874.png
Осака ролл,"Сыр Филадельфия, авокадо, тамаго, угорь, окунь, соус фирменный.",Роллы,619 с,https://nambafood.kg/dish_image/64878.png
Запеченный дуэт,"Угорь, лосось, сыр Филадельфия, огурец, кунжут, соус фирменный.",Роллы,659 с,https://nambafood.kg/dish_image/64937.png
Ролл запеченный с креветками,,Роллы,679 с,https://nambafood.kg/dish_image/104689.png
Запеченный ролл с лососем,"Сыр филадельфия, огурец, лосось в фирменном соусе.",Роллы,619 с,https://nambafood.kg/dish_image/70702.png
Сет №1,"Ролл огурец, ролл лосось, Суши угорь 3 шт, суши лосось 3 шт, Суши тунец 3 шт, Суши тамаго 3 шт, Суши копчёный лосось 3 шт",Ассорти,2699 с,https://nambafood.kg/dish_image/104690.png
