Наименование,Описание,Категория,Цена,Фото
ГПТ-8 Швейцарские,200 г,Колбасный ряд,393 с,https://nambafood.kg/dish_image/62801.png
Цветная капуста в сухарях,150 г,Гарниры,163 с,https://nambafood.kg/dish_image/40109.png
Картофель жареный с грибами,250 г,Гарниры,179 с,https://nambafood.kg/dish_image/40358.png
Овощи припущенные,200 г,Гарниры,129 с,https://nambafood.kg/dish_image/40362.png
Кукурузные оладьи,2 шт.,Гарниры,122 с,https://nambafood.kg/dish_image/40112.png
Картофель фри,150 г,Гарниры,106 с,https://nambafood.kg/dish_image/40113.png
Картофель по-домашнему с зеленью,200 г,Гарниры,118 с,https://nambafood.kg/dish_image/40345.png
Картофельные крокеты,150 г,Гарниры,106 с,https://nambafood.kg/dish_image/40348.png
Картофельное пюре,200 г,Гарниры,96 с,https://nambafood.kg/dish_image/40116.png
Гречка,150 г,Гарниры,85 с,https://nambafood.kg/dish_image/40117.png
Рис отварной,150 г,Гарниры,95 с,https://nambafood.kg/dish_image/40118.png
Капуста тушеная,150 г,Гарниры,81 с,https://nambafood.kg/dish_image/40119.png
Макароны,150 г,Гарниры,69 с,https://nambafood.kg/dish_image/40120.png
Мексиканский соус,70 г,Соусы,79 с,https://nambafood.kg/dish_image/62802.png
Соус «Тартар»,70 г,Соусы,78 с,https://nambafood.kg/dish_image/62803.png
Горчица,70 г,Соусы,64 с,https://nambafood.kg/dish_image/62804.png
Тертый хрен,70 г,Соусы,62 с,https://nambafood.kg/dish_image/62805.png
Кетчуп,70 г,Соусы,64 с,https://nambafood.kg/dish_image/62806.png
Майонез,70 г,Соусы,48 с,https://nambafood.kg/dish_image/62807.png
Ткемали,70 г,Соусы,98 с,https://nambafood.kg/dish_image/62808.png
Тосты чесночные,2 кусочка,Хлеб,48 с,https://nambafood.kg/dish_image/40357.png
Хлеб черный,4 кусочка,Хлеб,35 с,https://nambafood.kg/dish_image/40122.png
Хлеб белый,4 кусочка,Хлеб,35 с,https://nambafood.kg/dish_image/40123.png
Хлеб ассорти,4 кусочка,Хлеб,35 с,https://nambafood.kg/dish_image/62814.png
Хлеб черный и белый,1 кусочек,Хлеб,9 с,https://nambafood.kg/dish_image/62813.png
Гренки,1 порц.,Хлеб,62 с,https://nambafood.kg/dish_image/62815.png
Тирамису,1 шт.,Десерты,251 с,https://nambafood.kg/dish_image/39710.png
Три шоколада,1 шт.,Десерты,251 с,https://nambafood.kg/dish_image/39709.png
Пирог орехово-карамельный,1 шт.,Десерты,233 с,https://nambafood.kg/dish_image/39712.png
Голландский яблочный пирог,1 шт.,Десерты,196 с,https://nambafood.kg/dish_image/39704.png
Чизкейк Нью-Йорк,150 гр.,Десерты,195 с,https://nambafood.kg/dish_image/39711.png
Чизкейк Амстердам,150 гр.,Десерты,195 с,https://nambafood.kg/dish_image/39706.png
Чизкейк Париж,150 гр.,Десерты,195 с,https://nambafood.kg/dish_image/39705.png
Чизкейк Милан,150 гр.,Десерты,195 с,https://nambafood.kg/dish_image/62834.png
Салат греческий с сыром тофу,250 г,Постное меню: Салаты,239 с,https://nambafood.kg/dish_image/140713.png
Свежий с маслом,250 г,Постное меню: Салаты,223 с,https://nambafood.kg/dish_image/62835.png
Квашеная капуста с клюквой,250 г,Постное меню: Салаты,197 с,https://nambafood.kg/dish_image/62836.png
Винегрет,250 г,Постное меню: Салаты,212 с,https://nambafood.kg/dish_image/62837.png
Свекольный с маслом,250 г,Постное меню: Салаты,186 с,https://nambafood.kg/dish_image/62838.png
Капустный салат,250 г,Постное меню: Салаты,159 с,https://nambafood.kg/dish_image/62839.png
Крем-суп грибной,300 г,Постное меню: Супы,319 с,https://nambafood.kg/dish_image/62840.png
Крем-суп гороховый с сухариками,300 г,Постное меню: Супы,202 с,https://nambafood.kg/dish_image/62841.png
Постный борщ,300 г,Постное меню: Супы,201 с,https://nambafood.kg/dish_image/62842.png
Суп грибной с опятами,300 г,Постное меню: Супы,198 с,https://nambafood.kg/dish_image/62843.png
Зразы картофельные с начинкой из грибов,2 шт.,Постное меню: Горячее,239 с,https://nambafood.kg/dish_image/62844.png
Фунчеза овощная с брокколи и помидорами черри,250 г,Постное меню: Горячее,234 с,https://nambafood.kg/dish_image/62845.png
Гречневая каша с жаренными грибами,250 г,Постное меню: Горячее,223 с,https://nambafood.kg/dish_image/62846.png
Постные голубцы,2 шт.,Постное меню: Горячее,223 с,https://nambafood.kg/dish_image/62847.png
Картофель жареный с грибами,250 г,Постное меню: Горячее,179 с,https://nambafood.kg/dish_image/62848.png
Шашлык овощной,300 г,Постное меню: Горячее,187 с,https://nambafood.kg/dish_image/62849.png
Постные блины с начинкой из салата,2 шт.,Постное меню: Горячее,131 с,https://nambafood.kg/dish_image/62850.png
Фасоль с жареным луком,250 г,Постное меню: Горячее,154 с,https://nambafood.kg/dish_image/62851.png
Картофель с зеленью,200 г,Постное меню: Горячее,118 с,https://nambafood.kg/dish_image/62852.png
Драники картофельные,2 шт.,Постное меню: Горячее,96 с,https://nambafood.kg/dish_image/40355.png
Рис отварной с овощами,250 г,Постное меню: Горячее,95 с,https://nambafood.kg/dish_image/62853.png
Капуста тушеная,150 г,Постное меню: Горячее,81 с,https://nambafood.kg/dish_image/62854.png
