Наименование,Описание,Категория,Цена,Фото
Запеченная свиная шея 1 кг.,,Блюда на заказ ( предзаказ за 48 часов),1350 с,https://nambafood.kg/dish_image/48789.png
Запеченая баранья нога,Цена за 1 кг. Предзаказ за 1 день. Запеченая баранья нога (Вес готовой ноги 4-5 кг),Блюда на заказ ( предзаказ за 48 часов),970 с,https://nambafood.kg/dish_image/48788.png
Запеченная утка с яблоками 1 кг. Заказ по предоплате,Время приготовления 24 часа,Блюда на заказ ( предзаказ за 48 часов),960 с,https://nambafood.kg/dish_image/48790.png
Курица фаршированная 1 кг.,По пред заказу за 24 часа.,Блюда на заказ ( предзаказ за 48 часов),900 с,https://nambafood.kg/dish_image/48791.png
Молодой поросенок,Цена за 1 кг. Молодой поросенок  ( Вес готового 6 -7 кг )за 3 дня,Блюда на заказ ( Время приготовления 2 часа ),1590 с,https://nambafood.kg/dish_image/48801.png
Запеченная свиная шея 1 кг.,,Блюда на заказ ( Время приготовления 2 часа ),1350 с,https://nambafood.kg/dish_image/48789.png
Запеченая баранья нога,Цена за 1 кг. Предзаказ за 1 день. Запеченая баранья нога (Вес готовой ноги 4-5 кг),Блюда на заказ ( Время приготовления 2 часа ),970 с,https://nambafood.kg/dish_image/48788.png
Запеченная утка с яблоками 1 кг. Заказ по предоплате,Время приготовления 24 часа,Блюда на заказ ( Время приготовления 2 часа ),960 с,https://nambafood.kg/dish_image/48790.png
Курица фаршированная 1 кг.,По пред заказу за 24 часа.,Блюда на заказ ( Время приготовления 2 часа ),900 с,https://nambafood.kg/dish_image/48791.png
Компот домашний,0.5,Напитки,50 с,https://nambafood.kg/dish_image/111422.png
Морс  ягодный домашний,0.5,Напитки,100 с,https://nambafood.kg/dish_image/48793.png
Квас домашний,0.5,Напитки,50 с,https://nambafood.kg/dish_image/48794.png
Сок Томатный 1 л.,,Напитки,80 с,https://nambafood.kg/dish_image/111308.png
