Наименование,Описание,Категория,Цена,Фото
Баскет Дуэт с оригинальными стрипсами,"2 ножки, 4 куриных крылышка*, 4 стрипса в оригинальной панировке, 1 средний картофель фри.   *Крыло — однофаланговая часть на одной или двух костях.",Баскеты,665 с,https://nambafood.kg/dish_image/97981.png
Баскет дуэт с острыми стрипсами,"Всемирно известные хиты от KFC в нашем Баскете! Для вас мы собрали отличную компанию - сочные кусочки курицы, обжигающе острые крылышки, нежнейшие стрипсы и картофель фри. Много не бывает!          В состав баскета входят: 2 ножки, 4 куриных крылышка*, 4 стрипса в панировке Hot and Spicy, 1 средний картофель фри.   *Крыло - однофаланговая часть на одной или двух костях.",Баскеты,665 с,https://nambafood.kg/dish_image/97956.png
Пати Баскет с байтс,"Попробуй супермегазаводной ""Пати Баскет"" в KFC. Хрустящий аппетитный картофель, 6 кусочков байтс и сырный соус- тебе понравится!",Баскеты,199 с,https://nambafood.kg/dish_image/97957.png
Наггетс Баскет,5 оригинальных наггетсов и стандартная порция Фри,Баскеты,179 с,https://nambafood.kg/dish_image/97958.png
Снек-бокс,5 оригинальных наггетсов и байтсы стандартные Снек – бокс выбирают настоящие любители курочки!,Баскеты,199 с,https://nambafood.kg/dish_image/97959.png
Баскет фри,,Гарниры,179 с,https://nambafood.kg/dish_image/97983.png
Картофель фри стандартная,,Гарниры,105 с,https://nambafood.kg/dish_image/97984.png
Картофель фри - маленькая,,Гарниры,79 с,https://nambafood.kg/dish_image/97985.png
Картофель по-деревенски (стандартная),Рассыпчатый и хрустящий картофель по-деревенски – любимый вкус теперь в KFC!,Гарниры,124 с,https://nambafood.kg/dish_image/97987.png
Картофель по-деревенски (маленькая),Рассыпчатый и хрустящий картофель по-деревенски – любимый вкус теперь в KFC!,Гарниры,85 с,https://nambafood.kg/dish_image/97986.png
Хашбраун,,Гарниры,35 с,https://nambafood.kg/dish_image/95640.png
Булочка,,Гарниры,29 с,https://nambafood.kg/dish_image/95639.png
Донат карамельный,,Десерты,99 с,https://nambafood.kg/dish_image/121134.png
Пирожок с вишней,,Десерты,69 с,https://nambafood.kg/dish_image/121135.png
"Сок яблочный 0,2",,Холодные безалкогольные напитки,44 с,https://nambafood.kg/dish_image/71776.png
"Сок персиковый 0,2",,Холодные безалкогольные напитки,44 с,https://nambafood.kg/dish_image/71777.png
"Пепси-Кола 0,3",маленький,Холодные безалкогольные напитки,59 с,https://nambafood.kg/dish_image/55052.png
"Пепси-Кола 0,4",стандартный,Холодные безалкогольные напитки,65 с,https://nambafood.kg/dish_image/55053.png
"Пепси-Кола 0,5",большой,Холодные безалкогольные напитки,69 с,https://nambafood.kg/dish_image/55054.png
"Пепси в бутылке 0,5",,Холодные безалкогольные напитки,79 с,https://nambafood.kg/dish_image/55055.png
"Милк шейк - шоколадно-ореховый 0,25",маленький,Милкшейки,95 с,https://nambafood.kg/dish_image/55060.png
"Милк шейк клубничный 0,25",маленький,Милкшейки,95 с,https://nambafood.kg/dish_image/55058.png
"Милк шейк ванильный 0,25",маленький,Милкшейки,95 с,https://nambafood.kg/dish_image/55057.png
"Милк шейк - шоколадно-ореховый 0,4",большой,Милкшейки,125 с,https://nambafood.kg/dish_image/55061.png
"Милк шейк клубничный 0,4",большой,Милкшейки,125 с,https://nambafood.kg/dish_image/55059.png
"Милк шейк ванильный 0,4",большой,Милкшейки,125 с,https://nambafood.kg/dish_image/55056.png
Кетчуп,,Соусы,24 с,https://nambafood.kg/dish_image/64141.png
Соус BBQ,,Соусы,24 с,https://nambafood.kg/dish_image/69594.png
Соус сырный,,Соусы,24 с,https://nambafood.kg/dish_image/64138.png
Соус чесночный,,Соусы,24 с,https://nambafood.kg/dish_image/64139.png
