Наименование,Описание,Категория,Цена,Фото
Классический,"Мята, монин, содовая",Лимонады,285 с,https://nambafood.kg/dish_image/140229.png
Клубничный мохито,"Пюре клубники, сироп клубничный, монин, мята",Лимонады,285 с,https://nambafood.kg/dish_image/140230.png
Малиновый мохито,"Пюре малины, сироп малины, монин, мята",Лимонады,285 с,https://nambafood.kg/dish_image/140231.png
Свежая груша,"Фреш груши, монин, сироп груши",Лимонады,285 с,https://nambafood.kg/dish_image/140232.png
Малиновое блаженство,,Десерты,185 с,https://nambafood.kg/dish_image/142116.png
Орео,,Десерты,185 с,https://nambafood.kg/dish_image/140215.png
Чизкейк Нью-Йорк,,Десерты,185 с,https://nambafood.kg/dish_image/140217.png
Меренговый рулет с фисташкой,,Десерты,185 с,https://nambafood.kg/dish_image/140218.png
Черно-белое,,Десерты,295 с,https://nambafood.kg/dish_image/140219.png
Coca-Cola 1 л,,Напитки,125 с,https://nambafood.kg/dish_image/139936.png
"Shweppes 0,5 л",,Напитки,105 с,https://nambafood.kg/dish_image/139941.png
"Coca-Cola 0,25 л",,Напитки,65 с,https://nambafood.kg/dish_image/141349.png
"Fanta 0,25 л",,Напитки,65 с,https://nambafood.kg/dish_image/141350.png
