Наименование,Описание,Категория,Цена,Фото
Антабли,"Шашлык из фарша, перец полуг., запеченные овощи, рис пилав, салат по сезону, фри",Шашлыки,350 с,https://nambafood.kg/dish_image/140986.png
Чикен таук с сыром,,Шашлыки,350 с,https://nambafood.kg/dish_image/140987.png
Форель на решетке,"Форель, запеченные овощи, зелень, лимон",Шашлыки,420 с,https://nambafood.kg/dish_image/140989.png
Судак на решетке,"Судак, запеченные овощи, зелень, лимон",Шашлыки,380 с,https://nambafood.kg/dish_image/140990.png
Бейти сарма,"Шашлык из фарша в лаваше, рис пилав, огурцы, помидоры, соус, сыр сулугуни",Шашлыки,430 с,https://nambafood.kg/dish_image/140991.png
Араис,"Шашлык из фарша в лаваше, салат по сезону, хуму",Шашлыки,330 с,https://nambafood.kg/dish_image/140992.png
Сарма кебаб,"Шашлык из фарша в лаваше, перец полуг., рис пилав, салат по сезону, сыр сулугуни, соус",Шашлыки,420 с,https://nambafood.kg/dish_image/140993.png
Ишефс сарма,"Шашлык из фарша с сыром в лаваше, салат по сезону, сарма-соу",Шашлыки,400 с,https://nambafood.kg/dish_image/140994.png
Кафта с сыром большая,"400 г. Шашлык из фарша на лепешке, перец полуг., черри, лук, лимон, соус, сыр сулугуни",Шашлыки,750 с,https://nambafood.kg/dish_image/140995.png
Кафта с сыром маленькая,"Шашлык из фарша на лепешке, перец полуг., черри, лук, лимон, соус, сыр сулугуни",Шашлыки,430 с,https://nambafood.kg/dish_image/140996.png
Чикен таук,"Окорочка, запеченные овощи, салат по сезону, фри, чесночный соус",Шашлыки,370 с,https://nambafood.kg/dish_image/140997.png
Бараньи ребра,"Запеченные овощи, салат по сезону, соус, фри",Шашлыки,610 с,https://nambafood.kg/dish_image/140998.png
Куриные крылышки,"Запеченные овощи, салат по сезону, фри, чесночный соу",Шашлыки,300 с,https://nambafood.kg/dish_image/140999.png
Баранина с жиром,"Запеченные овощи, салат по сезону, соус, рис пилав, лаваш",Шашлыки,470 с,https://nambafood.kg/dish_image/141000.png
Бон филе с жиром,"Запеченные овощи, салат по сезону, соус, фри",Шашлыки,550 с,https://nambafood.kg/dish_image/141001.png
Шашлык ассорти,"Адана кебаб, баранина, крылышки, бар. ребра, чикен таук, перец полуг., салат по сезону, рис пилав, соус",Шашлыки,590 с,https://nambafood.kg/dish_image/141002.png
Говядина с жиром,"Запеченные овощи, салат по сезону, соус, рис пилав, фри, лаваш",Шашлыки,470 с,https://nambafood.kg/dish_image/141005.png
Гавайская пицца,"Перец болг., куриная грудка, ананас, кукуруза, сыр",Пицца,450 с,https://nambafood.kg/dish_image/141007.png
Маргарита,"Соус, помидоры, сыр",Пицца,320 с,https://nambafood.kg/dish_image/141008.png
Пепперони,"Колбаса копч., шампиньоны, маслины, сыр",Пицца,400 с,https://nambafood.kg/dish_image/141009.png
Вегетарианская,"Перец болг., маслины, кукуруза, сыр",Пицца,320 с,https://nambafood.kg/dish_image/141010.png
Кальцоне,"Колбаса копч., шампиньоны, моцарелла, маслины, томатный соус",Пицца,400 с,https://nambafood.kg/dish_image/141011.png
Греческая,"Перец болг., черри, сыр фета, маслины",Пицца,390 с,https://nambafood.kg/dish_image/141012.png
Пицца «Ассорти»‎‎,"Колбаса, курица копч., фарш, шампиньоны, болг. перец, кукуруза",Пицца,490 с,https://nambafood.kg/dish_image/141013.png
Чили,"Фарш, перец чили, сыр",Пицца,430 с,https://nambafood.kg/dish_image/141014.png
Стейк,"Бон филе, болг. перец, шампиньоны, сыр",Пицца,480 с,https://nambafood.kg/dish_image/141015.png
Куриная,"Курица копч., болг. перец, шампиньоны, сыр",Пицца,390 с,https://nambafood.kg/dish_image/141016.png
Лахмаджун,"Фарш, перец чили, помидоры, лимон",Арабская Пицца,180 с,https://nambafood.kg/dish_image/141017.png
Манакиш каурма с яйцом,"Говядина, яйца, лук зеленый, кедровые орехи",Арабская Пицца,420 с,https://nambafood.kg/dish_image/141018.png
Манакиш с фаршем и сыром,"Фарш, сыр",Арабская Пицца,430 с,https://nambafood.kg/dish_image/141019.png
Манакиш сузмо каурма,"Говядина, сузмо, черри, лук зеленый",Арабская Пицца,390 с,https://nambafood.kg/dish_image/141020.png
Пиде с сыром,"Сыр сулугуни, масло оливковое",Арабская Пицца,290 с,https://nambafood.kg/dish_image/141021.png
Манакиш с фетаксой,"Фетакса, помидоры, лук, петрушка",Арабская Пицца,280 с,https://nambafood.kg/dish_image/141022.png
Пиде с фаршем,"Фарш, перец болг., помидоры",Арабская Пицца,330 с,https://nambafood.kg/dish_image/141023.png
Манакиш колбасное ассорти,"Колбаса докт., копч., охотн., кур. копч., черри, яйца",Арабская Пицца,290 с,https://nambafood.kg/dish_image/141024.png
Тибон,"Листья салата, черри, фри, соус франц, перечный соус",Стейки,780 с,https://nambafood.kg/dish_image/141025.png
