Наименование,Описание,Категория,Цена,Фото
Бараньи рёбрышки,,Блюда из баранины,580 с,https://nambafood.kg/dish_image/101412.png
Суп из говяжьего фарша и крахмала,,Супы,260 с,https://nambafood.kg/dish_image/101503.png
Яичный суп с водорослями,,Супы,220 с,https://nambafood.kg/dish_image/101504.png
Доуфу суп с овощами,,Супы,200 с,https://nambafood.kg/dish_image/101505.png
Суп из помидоров и яиц,,Супы,200 с,https://nambafood.kg/dish_image/101506.png
Кисло-острый суп,,Супы,300 с,https://nambafood.kg/dish_image/101508.png
Суп с клёцками,,Супы,240 с,https://nambafood.kg/dish_image/101509.png
Суп с морепродуктами,,Супы,350 с,https://nambafood.kg/dish_image/101510.png
Суп-лапша с квашеной капустой,,Супы,220 с,https://nambafood.kg/dish_image/101511.png
Суп из черных яиц и огурцов,,Супы,240 с,https://nambafood.kg/dish_image/101512.png
Чёрные грибы с яйцами,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101452.png
Черные грибы с луком,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101453.png
Жареный перец,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101454.png
Жареный баклажан с фасолью,,Овощные блюда,260 с,https://nambafood.kg/dish_image/101565.png
Картофель соломкой,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101456.png
Пекинская капуста в кисло-остром соусе,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101457.png
Гребешки с брокколи,,Овощные блюда,880 с,https://nambafood.kg/dish_image/101566.png
Фунчоза на жаровне,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101459.png
Сельдерей с бобами,,Овощные блюда,320 с,https://nambafood.kg/dish_image/101461.png
Доуфу в кисло-сладком соусе,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101462.png
Жареный картофель,,Овощные блюда,220 с,https://nambafood.kg/dish_image/101567.png
Стручки фасоли в горшочке,,Овощные блюда,240 с,https://nambafood.kg/dish_image/101464.png
Зелёный перец с яйцами,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101466.png
Доуфу в остром соусе,,Овощные блюда,200 с,https://nambafood.kg/dish_image/101467.png
