Наименование,Описание,Категория,Цена,Фото
Эспрессо большой,60 мл,Кофе,100 с,https://nambafood.kg/dish_image/125397.png
Американо стандарт,150 мл,Кофе,100 с,https://nambafood.kg/dish_image/125394.png
Американо большой,250 мл,Кофе,130 с,https://nambafood.kg/dish_image/125395.png
Американо с молоком - стандарт,150 мл,Кофе,110 с,https://nambafood.kg/dish_image/125393.png
Американо с молоком - большой,250 мл,Кофе,130 с,https://nambafood.kg/dish_image/125392.png
Американо со сливками - стандарт,150 мл,Кофе,130 с,https://nambafood.kg/dish_image/125391.png
Американо со сливками - большой,250 мл,Кофе,160 с,https://nambafood.kg/dish_image/125390.png
Капучино - стандарт,150 мл,Кофе,130 с,https://nambafood.kg/dish_image/125388.png
Капучино - большой,250 мл,Кофе,160 с,https://nambafood.kg/dish_image/125389.png
Капучино на альтернативном молоке - стандарт,150 мл,Кофе,170 с,https://nambafood.kg/dish_image/125387.png
Капучино на альтернативном молоке - большой,250 мл,Кофе,200 с,https://nambafood.kg/dish_image/125386.png
Латте,250 мл,Кофе,160 с,https://nambafood.kg/dish_image/125385.png
Латте на альтернативном молоке,250 мл,Кофе,200 с,https://nambafood.kg/dish_image/125384.png
Горячий шоколад - стандарт,180 мл,Кофе,190 с,https://nambafood.kg/dish_image/125383.png
Какао - стандарт,180 мл,Кофе,120 с,https://nambafood.kg/dish_image/125382.png
Какао - большой,300 мл,Кофе,150 с,https://nambafood.kg/dish_image/125381.png
Орео шейк,400 мл,Молочные коктейли,260 с,https://nambafood.kg/dish_image/125380.png
Ванильный шейк,400 мл,Молочные коктейли,220 с,https://nambafood.kg/dish_image/125379.png
Клубничный шейк,400 мл,Молочные коктейли,220 с,https://nambafood.kg/dish_image/125378.png
Шоколадный шейк,400 мл,Молочные коктейли,220 с,https://nambafood.kg/dish_image/125377.png
