Наименование,Описание,Категория,Цена,Фото
Мясная 35 см (тонкое тесто),"Ветчина из говядины, фарш из говядины халал, пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92804.png
Четыре сыра 35 см (традиционное тесто),"Соус сливочный, сыр с плесенью блю чиз, смесь сыров чеддар и пармезан и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92871.png
Четыре сыра 35 см (тонкое тесто),"Соус сливочный, сыр с плесенью блю чиз, смесь сыров чеддар и пармезан и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92872.png
Цыпленок Ранч 35 см (традиционное тесто),"Ветчина из говядины, ранч / майонез, сыр моцарелла, томаты, цыпленок и чеснок свежий.",Большая пицца,799 с,https://nambafood.kg/dish_image/92833.png
Цыпленок Ранч 35 см (тонкое тесто),"Ветчина из говядины, ранч / майонез, сыр моцарелла, томаты, цыпленок и чеснок свежий.",Большая пицца,799 с,https://nambafood.kg/dish_image/92834.png
Цыплёнок барбекю 35 см (традиционное тесто),"Ветчина из говядины, лук красный, пицца-соус, сыр моцарелла, цыпленок и соус барбекю для пиццы.",Большая пицца,799 с,https://nambafood.kg/dish_image/92856.png
Цыпленок барбекю 35 см (тонкое тесто),"Ветчина из говядины, лук красный, пицца-соус, сыр моцарелла, цыпленок и соус барбекю для пиццы.",Большая пицца,799 с,https://nambafood.kg/dish_image/92857.png
Двойная пепперони 35 см (традиционное тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92828.png
Двойная пепперони 35 см (тонкое тесто),"Пицца-соус, салями из говядины и сыр моцарелла.",Большая пицца,799 с,https://nambafood.kg/dish_image/92829.png
Супермясная 35 см (традиционное тесто),"Ветчина из говядины, колбаски охотничьи, пицца-соус, салями из говядины, сыр моцарелла и цыпленок.",Большая пицца,799 с,https://nambafood.kg/dish_image/92844.png
Супермясная 35 см (тонкое тесто),"Ветчина из говядины, колбаски охотничьи, пицца-соус, салями из говядины, сыр моцарелла и цыпленок.",Большая пицца,799 с,https://nambafood.kg/dish_image/92845.png
