Наименование,Описание,Категория,Цена,Фото
Капуста тушеная,,Гарниры,65 с,https://nambafood.kg/dish_image/109888.png
Цветная капуста в кляре,,Гарниры,110 с,https://nambafood.kg/dish_image/109889.png
Картофель по-деревенски,,Гарниры,100 с,https://nambafood.kg/dish_image/109890.png
Овощи гриль,,Гарниры,100 с,https://nambafood.kg/dish_image/109891.png
Сложный гарнир,,Гарниры,90 с,https://nambafood.kg/dish_image/109892.png
Турецкий гарнир,,Гарниры,70 с,https://nambafood.kg/dish_image/109893.png
Вареное яйцо,,Гарниры,20 с,https://nambafood.kg/dish_image/109930.png
"Coca-Cola 0,5 л","0,5 л.",Прохладительные напитки,60 с,https://nambafood.kg/dish_image/70875.png
Coca-Cola 1 л,1 л.,Прохладительные напитки,90 с,https://nambafood.kg/dish_image/70876.png
"Coca-Cola 1,5 л","1,5 л.",Прохладительные напитки,108 с,https://nambafood.kg/dish_image/70877.png
"Fanta 0,5 л","0,5 л.",Прохладительные напитки,60 с,https://nambafood.kg/dish_image/70878.png
Fanta 1 л,1 л.,Прохладительные напитки,90 с,https://nambafood.kg/dish_image/70879.png
"Fanta 1,5л","1,5л",Прохладительные напитки,108 с,https://nambafood.kg/dish_image/70880.png
Bonaqua 1 л,1л,Прохладительные напитки,47 с,https://nambafood.kg/dish_image/70958.png
"Fuse tea 0,5","0,5",Прохладительные напитки,50 с,https://nambafood.kg/dish_image/70882.png
"Сок Piko 0,5","0,5",Прохладительные напитки,80 с,https://nambafood.kg/dish_image/70884.png
"Грузинский лимонад ""Натахтари"" 0,5","0,5",Прохладительные напитки,130 с,https://nambafood.kg/dish_image/70892.png
"Грузинский лимонад ""Натахтари"" 1л",1л,Прохладительные напитки,155 с,https://nambafood.kg/dish_image/70893.png
"Грузинский лимонад ""Натахтари"" 2л",2л,Прохладительные напитки,260 с,https://nambafood.kg/dish_image/70894.png
Sandora,,Прохладительные напитки,130 с,https://nambafood.kg/dish_image/135630.png
