Наименование,Описание,Категория,Цена,Фото
Латте - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,240 с,https://nambafood.kg/dish_image/98848.png
Латте со льдом - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,200 с,https://nambafood.kg/dish_image/98849.png
Латте со льдом - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,240 с,https://nambafood.kg/dish_image/98850.png
Мокка - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,180 с,https://nambafood.kg/dish_image/100767.png
Мокка - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,230 с,https://nambafood.kg/dish_image/100768.png
Матча латте - маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,170 с,https://nambafood.kg/dish_image/100771.png
Матча латте - большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,210 с,https://nambafood.kg/dish_image/100772.png
Какао маленький (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,160 с,https://nambafood.kg/dish_image/100773.png
Какао большой (альтернативный),"Варианты молока - фундук, миндаль, кокос, овсяное, соевое",Кофе на альтернативном молоке,200 с,https://nambafood.kg/dish_image/100806.png
Американо со льдом - маленький,250 мл,Холодные напитки,130 с,https://nambafood.kg/dish_image/94794.png
Американо со льдом -  большой,400 мл,Холодные напитки,170 с,https://nambafood.kg/dish_image/94795.png
Капучино со льдом - маленький,250 мл,Холодные напитки,160 с,https://nambafood.kg/dish_image/94796.png
Капучино со льдом - большой,400 мл,Холодные напитки,200 с,https://nambafood.kg/dish_image/94797.png
Латте со льдом -  маленький,250 мл,Холодные напитки,150 с,https://nambafood.kg/dish_image/131429.png
Латте со льдом -  большой,400 мл,Холодные напитки,190 с,https://nambafood.kg/dish_image/131430.png
Матча латте со льдом -  маленький,250 мл,Холодные напитки,120 с,https://nambafood.kg/dish_image/131434.png
Матча латте со льдом - большой,400 мл,Холодные напитки,160 с,https://nambafood.kg/dish_image/131431.png
Матча латте ваниль со льдом -  маленький,250 мл,Холодные напитки,150 с,https://nambafood.kg/dish_image/131432.png
Матча латте ваниль со льдом -  большой,400 мл,Холодные напитки,190 с,https://nambafood.kg/dish_image/131433.png
Гляссе,,Холодные напитки,180 с,https://nambafood.kg/dish_image/94834.png
Мокка со льдом -  маленький,250 мл,Холодные напитки,180 с,https://nambafood.kg/dish_image/94800.png
Мокка со льдом -  большой,400 мл,Холодные напитки,220 с,https://nambafood.kg/dish_image/94801.png
Бамбл кофе -  маленький,,Холодные напитки,210 с,https://nambafood.kg/dish_image/142370.png
Бамбл кофе -  большой,,Холодные напитки,260 с,https://nambafood.kg/dish_image/142371.png
Лимонад Киви-мята 1 л,,Лимонады,300 с,https://nambafood.kg/dish_image/142876.png
Лимонад ягодный,400 мл,Лимонады,170 с,https://nambafood.kg/dish_image/131435.png
Мохито,,Лимонады,130 с,https://nambafood.kg/dish_image/142872.png
Тропический лимонад,,Лимонады,190 с,https://nambafood.kg/dish_image/142873.png
Апельсиновый фреш,,Лимонады,190 с,https://nambafood.kg/dish_image/142874.png
Лимонад Огурец-имбирь 1 л,,Лимонады,300 с,https://nambafood.kg/dish_image/142875.png
