Наименование,Описание,Категория,Цена,Фото
Итальянский классический горячий шоколад,,Кофе,195 с,https://nambafood.kg/dish_image/90386.png
Айс капучино,,Кофе,199 с,https://nambafood.kg/dish_image/90387.png
Фраппучино,Тонизирующий холодный кофе со вкусом ванили,Кофе,159 с,https://nambafood.kg/dish_image/90388.png
Гляссе,"Холодный кофе с добавлением сливочного мороженого ЭСПРЕССО, МОРОЖЕНОЕ, ШОКОЛАДНЫЙ СИРОП",Кофе,195 с,https://nambafood.kg/dish_image/90389.png
Молочный коктейль,,Кофе,129 с,https://nambafood.kg/dish_image/90390.png
Лимонный чизкейк,,Десерты,190 с,https://nambafood.kg/dish_image/89241.png
Парма,1063 гр. Шоколадно-медовый торт с грецкими орехами,Десерты,1200 с,https://nambafood.kg/dish_image/92706.png
Наполеон,,Десерты,190 с,https://nambafood.kg/dish_image/92713.png
Шоколадно-творожный,,Десерты,190 с,https://nambafood.kg/dish_image/110517.png
Ягодный чизкейк,,Десерты,190 с,https://nambafood.kg/dish_image/89239.png
Фисташковый чизкейк,,Десерты,190 с,https://nambafood.kg/dish_image/110523.png
Фисташковый рулет,"120 гр. Фисташковая меренга,  прослоенная нежным  творожным кремом и малиной.  Украшена фисташкой",Десерты,190 с,https://nambafood.kg/dish_image/110526.png
Меренговый рулет,"120 гр. воздушная меренга,  пропитанная нежным  сливочно-творожным кремом  с лесными ягодами. Десерт  является безглютеновым.",Десерты,150 с,https://nambafood.kg/dish_image/110525.png
Эстерхази,"Воздушное безе и песочные коржи, крем из сгущенки и белого шоколада",Десерты,190 с,https://nambafood.kg/dish_image/89280.png
Королевское печенье с шоколадом,"Рассыпчатое и мягкое, ломкое  и хрустящее, пряное и шоколадное печенье отлично подходит к кофе",Десерты,50 с,https://nambafood.kg/dish_image/110529.png
Овсяное печенье,,Десерты,40 с,https://nambafood.kg/dish_image/110528.png
Бискоти,,Десерты,40 с,https://nambafood.kg/dish_image/110530.png
Вафли,,Десерты,40 с,https://nambafood.kg/dish_image/110531.png
Медовый торт,,Десерты,150 с,https://nambafood.kg/dish_image/110533.png
Карамельный чизкейк,,Десерты,190 с,https://nambafood.kg/dish_image/110534.png
Кармен,"1230 гр. Трехслойный бисквитный торт, с прослойками нежнейшего крема из взбитого сливочного масла с варенной сгущенкой, также тончайшим, хрустящим грильяжем . Украшен монетками с вензелем Bellagio из бельгийского шоколада и коронами из грильяжа.",Торты,1200 с,https://nambafood.kg/dish_image/132639.png
"Schweppes 0,33 л",,Напитки,149 с,https://nambafood.kg/dish_image/90367.png
"Coca cola 0,5 л",,Напитки,99 с,https://nambafood.kg/dish_image/90368.png
Coca cola 1 л,,Напитки,159 с,https://nambafood.kg/dish_image/90369.png
RED BULL,,Напитки,295 с,https://nambafood.kg/dish_image/90375.png
Малиново-банановый смузи,,Смузи,280 с,https://nambafood.kg/dish_image/124437.png
Бананово-клубничный смузи,,Смузи,280 с,https://nambafood.kg/dish_image/124439.png
Crazy milkshake 250 мл,,Милкшейки,249 с,https://nambafood.kg/dish_image/124471.png
Snickers milkshake 250 мл,,Милкшейки,249 с,https://nambafood.kg/dish_image/124469.png
Клубничный милкшейк 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124441.png
Клубничный милкшейк 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124443.png
Банановый милкшейк 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124461.png
Банановый милкшейк 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124460.png
Шоколадный милкшейк 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124449.png
Шоколадный милкшейк 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124451.png
Сливочный милкшейк 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124453.png
Сливочный милкшейк 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124455.png
Ягодный милкшейк 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124457.png
Ягодный милкшейк 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124459.png
Милкшейк «Лесной орех» 250 мл,,Милкшейки,129 с,https://nambafood.kg/dish_image/124463.png
Милкшейк «Лесной орех» 450 мл,,Милкшейки,199 с,https://nambafood.kg/dish_image/124465.png
